STT,Category,Content
462,Thế giới,"
Xem thêm:
>>Nga giành nhiều lãnh thổ ở Kursk, dập tắt hy vọng của Ukraine về lá bài mặc cả
>>Nga tấn công chiến thuật, tìm cách xóa sổ khúc lồi của Ukraine tại Donetsk
>>Toàn cảnh quốc tế sáng 15/10: Nga tốc lực phản công Ukraine trước mùa đông"
463,Thế giới,"Tại cuộc họp, Chủ tịch Triều Tiên Kim Jong Un đã đưa ra chỉ đạo thực hiện ""hành động quân sự ngay lập tức"" để đáp trả các động thái trên, đồng thời đề xuất các nhiệm vụ quan trọng cần hoàn thành nhằm động thái răn đe chiến tranh và thực hiện quyền tự vệ để bảo vệ chủ quyền quốc gia.
Cuộc họp còn có sự tham gia của các quan chức tình báo và quân sự chủ chốt của Triều Tiên như Tổng tham mưu trưởng Quân đội nhân dân Triều Tiên (KPA) Ri Yong Gil và Tổng cục trưởng Tổng cục Trinh sát Ri Chang Ho.
Căng thẳng giữaTriều Tiênvà Hàn Quốc đang ngày càng leo thang trong những ngày gần đây, khi Triều Tiên vào cuối tuần trước tuyên bố thiết bị bay không người lái Hàn Quốc đã “xâm phạm không phận và thực hiện việc rải truyền đơn ở thủ đô Bình Nhưỡng” và đe dọa sẽ đáp trả bằng vũ lực nếu các hành động như vậy xảy ra một lần nữa."
464,Thế giới,"""Trung Quốc và Mỹ đã lên kế hoạch cụ thể nhằm đảm bảo hai con gấu trúc khổng lồ được đưa đến Vườn thú quốc gia Washington an toàn và suôn sẻ"", hiệp hội bảo tồn động vật hoang dã Trung Quốc nhấn mạnh.
Bao Li và Qing Bao năm nay vừa tròn 3 tuổi và cả hai đều được đưa đến Vườn thú quốc gia Smithsonian ở Washington theo thỏa thuận nghiên cứu và nhân giống kéo dài một thập kỷ.
Hiện tại, chỉ còn một vài chú gấu trúc ở lại Mỹ. Hầu hết số gấu trúc ngoại giao đều được trả về Trung Quốc trong những năm gần đây theo thỏa thuận trước đó. Trong đó, có 3 con gấu trúc của Vườn thú quốc gia được trả về vào tháng 11/2023.
Trung Quốc đã sử dụng phương thức “ngoại giao gấu trúc” kể từ năm 1972, khi gửi những con gấu trúc đầu tiên đến Washington như một món quà sau chuyến thăm lịch sử của Tổng thống Mỹ Richard Nixon tới quốc gia này.
Chủ tịch Trung Quốc Tập Cận Bình cho hay sau khi gặp người đồng cấp Joe Biden tại Hội nghị thượng đỉnh ở California vào tháng 11/2023, Trung Quốc có thể cử những chú gấu trúc mới làm ""sứ giả hữu nghị giữa nhân dân Trung Quốc và Mỹ"".
Hồi tháng 8, vườn thú San Diego cũng chào đón hai chú gấu trúc khổng lồ mới. Đây là những chú gấu trúc đầu tiên được Trung Quốc gửi đến Mỹ sau 21 năm. Sự mong đợi về sự xuất hiện của gấu trúc tại Washington rất cao, trên website Vườn thú Quốc gia đăng tải dòng chữ: ""Những chú gấu trúc đang đến"".
Trong bài đăng trên X, sở thú tiết lộ thêm ""một thứ gì đó khổng lồ đang đến Washington"" và vì sự an toàn của gấu trúc cũng như nhân viên, họ sẽ không tiết lộ bất kỳ thời gian bổ sung nào về việc đóng cửa vườn thú.
Công tác chuẩn bị đang được tiến hành suôn sẻ tại sở thú, nơi gấu trú trở thành điểm thu hút du khách trong nhiều thập kỷ. Theo trang web của sở thú, môi trường sống của gấu trúc đã được cải tạo ""nhằm tăng cường sự an toàn cơ sở vật chất và tối đa hóa không gian cho gấu đi lại"".
Các công trình mới được xây dựng dành cho gấu trúc bao gồm hồ nước nông để chúng có thể tắm và giá tre yêu cầu chúng bắt chước kỹ thuật kiếm ăn thường sử dụng trong tự nhiên. Tuy nhiên, chúng không thể tiếp cận công chúng trong hơn một tháng sau khi đến nơi vì cần được cách ly và thích nghi với môi trường sống mới.
Hiệp hội bảo tồn thông tin thêm trên đường di chuyển, bữa ăn của Bao Li và Qing Bao sẽ có măng, cà rốt và bánh ngô Trung Quốc."
465,Thế giới,"Người phát ngôn Lầu Năm Góc Pat Ryder ngày 13/10 xác nhận Tổng thống Joe Biden và Bộ trưởng Quốc phòng Lloyd Austin đã đồng ý triển khai một hệ thống phòng thủ tên lửa tầm cao giai đoạn cuối (THAAD) cùng các quân nhân vận hành của Mỹ tới Israel. Quyết định này được cho là tiềm ẩn nhiều rủi ro đối với Washington.
“Việc triển khai THAAD tại Israel nhấn mạnh cam kết của Mỹ trong việc bảo vệ Israel và bảo vệ công dân Mỹ tại Israel khỏi bất kỳ cuộc tấn công bằng tên lửa đạn đạo nào của Iran. Đây cũng là một phần trong những điều chỉnh mà quân đội Mỹ đã thực hiện trong vài tháng qua nhằm hỗ trợ bảo vệ Israel cũng như bảo vệ công dân Mỹ khỏi các cuộc tấn công của Iran và các lực lượng dân quân liên kết với Iran”, ông Ryder nhấn mạnh.
Ngoại trưởng Iran Abbas Araghchi cùng ngày nhấn mạnh, với việc chuyển giao số lượng vũ khí kỷ lục cho Israel, Washington “đang đặt tính mạng của quân nhân nước này vào vòng nguy hiểm khi triển khai họ để vận hành các hệ thống tên lửa của Mỹ tại Israel”.
“Mặc dù chúng tôi đã nỗ lực rất nhiều trong những ngày gần đây để ngăn chặn một cuộc chiến tranh toàn diện trong khu vực, nhưng tôi phải tuyên bố rõ ràng rằng chúng tôi không có ranh giới đỏ nào trong việc bảo vệ người dân và lợi ích của mình”, ông Araghchi nói, ám chỉ đến cam kết của Tehran trong việc đáp trả bất kỳ hành động nào của Tel Aviv nhằm trả đũa cuộc tấn công bằng tên lửa đạn đạo của Iran hôm 1/10.
Trong khi đó, truyền thông Iran cảnh báo, sự hiện diện của THAAD ở Israel sẽ không khiến Tehran phải thay đổi chiến lược quân sự. Tên lửa của Iran đã chứng tỏ có khả năng xuyên thủng lá chắn phòng không nhiều lớp tinh vi của Israel và Tehran có thể làm như vậy một lần nữa khi cần thiết và khi hệ thống phòng thủ tên lửa của Mỹ được triển khai tại Israel.
Kênh Press TV ngày 14/10 trích dẫn đoạn video công bố cuối tuần trước cho thấy một radar Raytheon X-band giống như một phần của hệ thống THAAD bị phá hủy trong một cuộc tấn công chính xác của Iran trước cuộc tấn công tên lửa hôm 1/10. Nếu được xác minh là chính xác, đoạn video này sẽ giỉa thích lý do vì sao hàng chục tên lửa của Iran đã có thể tiếp cận mục tiêu mà không bị phòng không Israel đánh chặn.
Theo giải thích của Press TV, tên lửa Kheibar của Iran “dễ dàng xuyên thủng các hệ thống phòng không nổi tiếng của Israel”, bao gồm cả hệ thống David's Sling và Arrow-3. Kênh này cũng đưa ra thông tin chi tiết về cách Iran có thể làm được điều tương tự với hệ thống THAAD của Mỹ.
“Kheibar Shekan-1 đã né tránh được hệ thống Arrow-3, vốn chỉ hoạt động bên ngoài bầu khí quyển, bằng cách bay dưới phạm vi giao chiến của nó. Khi đến gần phạm vi của hệ thống Arrow-2, tên lửa bay ở tầm cực thấp khiến nó rất khó bị đánh chặn. Khả năng cơ động cũng cho phép Kheibar Shekan-1 dễ dàng đánh bại David’s Sling”, phân tích của Press TV cho hay.
Trong khi khả năng giao chiến với các mục tiêu tầm thấp của THAAD có thể giúp nó đối phó hiệu quả với Kheibar Shekan-1, thì tầm bắn xa hơn của Kheibar Shekan-2 và phương tiện lướt khí động học cho phép nó ‘đánh đổi’ tầm bắn mở rộng để lấy khả năng lướt ở độ cao thấp, dưới phạm vi giao chiến của hệ thống THAAD, đặc biệt là ở độ cao dưới 35km. Điều này cho phép tên lửa lọt qua THAAD và tiếp cận mục tiêu.
Phân tích của Press TV cũng chỉ ra rằng ngay cả Kheibar Shekan-1 cũng có cơ hội đánh bại THAAD nếu nó nhắm vào các địa điểm ở rìa tầm đánh chặn của hệ thống phòng không Mỹ. Đó là chưa kể đến thực tế là THAAD, mặc dù tiên tiến nhưng cũng cực kỳ tốn kém với số lượng tên lửa đánh chặn có sẵn rất hạn chế, đặc biệt là khi so với số lượng và quy mô kho tên lửa đạn đạo của Iran, về mặt lý thuyết có thể làm ngợp hệ thống phòng thủ của Israel/Mỹ.
Thất bại của THAAD, hệ thống có giá lên tới 1 tỷ USD, trong trường hợp như vậy có thể ảnh hướng tới uy tín của vũ khí Mỹ cũng như sự thống trị toàn cầu của Washington trong lĩnh vực này, kể cả trong mắt đồng minh.
Mỹ cũng sẽ phải đối mặt với là những rủi ro cả về chính sách đối ngoại và đối nội khi triển khai hệ thống THAAD tới Israel.
“Mỹ triển khai THAAD như một phần trong quá trình chuẩn bị cho phản ứng của Iran trước cuộc tấn công trả đũa sắp tới của Israel”, Yeghia Tashjian, nhà phân tích chính trị, điều phối viên nhóm các vấn đề khu vực và quốc tế tại Viện Chính sách công và Quan hệ quốc tế Issam Fares, tại Beirut, Lebanon nói với Sputnik.
“Các kế hoạch liên quan tới THAAD báo hiệu rằng Mỹ hiện đang ‘mắc kẹt’ trong cuộc chiến ở Trung Đông, mặc dù đây là điều mà chính quyền Biden không mong muốn”, ông Tashjian giải thích, đồng thời cho biết ông sẽ không ngạc nhiên nếu hoạt động triển khai quân sự của Mỹ tại Israel mở rộng hơn nữa.
Nhà quan sát Lebanon nhấn mạnh, Nhà Trắng có mọi lý do để muốn tránh can thiệp sâu hơn, nhất là khi cuộc bầu cử tổng thống đang gần kề và sức mạnh của khối cử tri Arab rất quan trọng đối với đảng Dân chủ tại bang chiến địa Michigan, chưa kể đến việc công chúng Mỹ nói chung không muốn Mỹ can dự sâu vào một “cuộc phiêu lưu” mới ở Trung Đông.
Về các mục tiêu chính sách đối ngoại của Mỹ, ông Tashjian cho rằng, xung đột ở Trung Đông leo thang có thể làm chậm trễ thêm các đợt cung cấp vũ khí của Mỹ và NATO cho Ukraine
“Phương Tây không thể chiến đấu trên nhiều mặt trận cùng lúc”, ông Tashjian nhấn mạnh, chỉ ra rằng bên cạnh Gaza, Lebanon và Ukraine, Mỹ còn phải đối mặt với các mối đe dọa tiềm tàng từ Nga, Trung Quốc và chứng kiến chu kỳ leo thang mới trên Bán đảo Triều Tiên.
VOV.VN - Mỹ đang có kế hoạch triển khai các hệ thống phòng không Terminal High Altitude Area Defense (THAAD) tới Tel Aviv trong bối cảnh căng thẳng Israel-Iran leo thang. Mặc dù được coi là ""sự bổ sung cho Patriot"", THAAD có thể bảo vệ nhiều khu vực hơn nhờ sở hữu phạm vi tấn công rộng hơn Patriot."
466,Thế giới,"Dẫn lời một số quan chức liên quan, The Washington Post cho biết Thủ tướng Israel Benjamin Netanyahu, trong một tuyên bố với chính quyền Biden, đã quyết định tấn công các mục tiêu quân sự của Iran, thay vì các cơ sở dầu mỏ hoặc hạt nhân.
Theo đó, các cuộc phản công sẽ được giới hạn nhằm ngăn chặn một cuộc chiến tranh toàn diện. Đồng thời, các hành động trả đũa sẽ được điều chỉnh để tránh gây ra hiểu lầm về ""sự can thiệp chính trị vào cuộc bầu cử ở Mỹ.""
Tuyên bố này được đưa ra trong bối cảnh xung đột giữa Israel và Hezbollahh ngày một leo thang; và Israel được dự đoán sẽ sớm trả đũa cuộc tấn công bằng tên lửa của Iran hôm 1/10.
Trước đó, Tổng thống Mỹ Joe Biden đã tuyên bố không ủng hộ bất kỳ cuộc tấn công nào của Israel vào các cơ sở hạt nhân của Iran. Các quốc gia vùng Vịnh cũng tích cực vận động Washington ngăn chặn Israel tấn công các cơ sở dầu mỏ của Iran, khi những lo ngại về sự mất cân bằng thị trường dầu mỏ thế giới ngày một gia tăng theo xung đột tiếp tục leo thang.
VOV.VN - Quyết định triển khai hệ thống phòng thủ tên lửa tầm cao giai đoạn cuối (THAAD) cùng các quân nhân vận hành của Mỹ tới Israel được cho là tiềm ẩn nhiều rủi ro đối với Washington."
467,Thế giới,"Phó Tổng thống ngày 14/10 cảnh báo cựu Tổng thống Trump là một người ""bất ổn"", ""mất trí"" và muốn ""quyền lực không bị kiểm soát"" giữa bối cảnh chỉ còn 21 ngày nữa là đến Ngày bầu cử.
""Hãy theo dõi các cuộc mít tinh của ông ấy. Hãy lắng nghe lời ông ấy. Ông ấy cho chúng ta biết ông ấy là ai và ông ấy sẽ làm gì nếu được bầu làm tổng thống"", bà Harris nói với đám đông ở Pennsylvania.
Trong khi đó, ứng viên phó tổng thống của đảng Dân chủ Tim Walz thậm chí còn đi xa hơn khi cho rằng những suy nghĩ của cựu tổng thống về việc sử dụng quân đội chống lại kẻ thù trong nước mà ông gọi là ""kẻ thù từ bên trong"" thậm chí có thể tương đương với tội phản quốc.
Bà Harris và đội ngũ của mình đã tích cực đặt câu hỏi về sức khỏe tinh thần của ông Trump và khả năng phục vụ thêm một nhiệm kỳ nữa của ông nhằm đảo ngược tình thế trước ứng viên đảng Cộng hòa, người trong nhiều tháng đã đưa ra những cáo buộc tương tự với Tổng thống Biden,
Trong một nỗ lực khác của bà Harris nhằm xoa dịu những lo ngại về động lực tranh cử dường như đang bị chững lại của mình, Phó Tổng thống đã công bố một sáng kiến mới quan trọng để thu hút cử tri nam da màu giữa những lo ngại rằng ông Trump đang xâm nhập vào nền tảng cử tri ủng hộ quan trọng của đảng Dân chủ hoặc họ sẽ không đi bỏ phiếu.
Trong một chiến dịch quảng cáo mới tại bang dao động Arizona, bà Harris đã có những nỗ lực mới để giành được sự ủng hộ của các cử tri đảng Cộng hòa cảm thấy xa lạ với hành vi của cựu Tổng thống Trump nhưng vẫn chưa đưa ra quyết định để vượt qua ranh giới của đảng. Để đạt được mục đích đó, bà Harris thông báo bà sẽ tham gia cuộc trả lời phỏng vấn chính thức với Fox News, từ bỏ sự e dè trước đây của bà với các sự kiện không có trong kịch bản để tạo sự tương phản với ông Trump.
Những nỗ lực mới của bà Harris nhằm quyết định nhịp độ giai đoạn cuối của cuộc bầu cử diễn ra khi cả hai ứng viên đều tích cực vận động tranh cử ở bang chiến địa Pennsylvania. 19 phiếu đại cử tri của bang này có thể quyết định ai sẽ giành chiến thắng tại Nhà Trắng và giống như một số bang chiến trường khác, hai ứng viên hiện đang cạnh tranh sít sao nhau trong các số liệu mới nhất của những cuộc thăm dò dư luận.
Bà Harris đang bước vào giai đoạn quyết định trong sự nghiệp chính trị của mình. Những hành động của bà dưới áp lực dữ dội nhất trong 3 tuần tới sẽ ảnh hưởng đến những cử tri còn lại chưa đưa ra quyết định và có thể đang tìm lý do để chọn bà. Bà cũng cần thúc đẩy sự ủng hộ của những cử tri thiên về đảng Dân chủ đang dao động hoặc không nhiệt tình, những người có thể sẽ không xuất hiện vào Ngày bầu cử.
Nhìn rộng hơn, Phó Tổng thống Harris phải đối mặt với một trong những nhiệm vụ chính trị khó khăn nhất trong nhiều thập kỷ, sau khi tiếp quản vị trí ứng viên đảng Dân chủ từ Tổng thống Biden vài tháng trước khi bà cố gắng thuyết phục các cử tri bất mãn rằng bà là ứng viên của sự thay đổi."
468,Thế giới,"Theo Liên Hợp Quốc, kể từ khi Israel tiến hành chiến dịch trên bộ có giới hạn ở miền Nam Lebanon, các vị trí của lực lượng gìn giữ hòa bình Liên Hợp Quốc đã bị ảnh hưởng 20 lần, do trúng hỏa lực trực tiếp cùng vụ việc cổng của một căn cứ bị xe tăng Israel xô đổ. 5 nhân viên lực lượng gìn giữ hòa bình đã bị thương do trúng đạn.
Trước diễn biến như vậy, Hội đồng Bảo an Liên Hợp Quốc hôm qua (14/10) ra một tuyên bố nhấn mạnh sự nghiêm trọng của vụ việc. Tuyên bố được Pascale Baeriswyl, Đại diện thường trực của Thụy Sĩ và Chủ tịch Hội đồng Bảo an Liên Hợp Quốc nêu rõ: “Hội đồng Bảo an kêu gọi tất cả các bên tôn trọng sự an toàn và an ninh của nhân viên gìn giữ hòa bình và các cơ sở của Liên Hợp Quốc. Chúng tôi nhắc lại rằng lực lượng gìn giữ hòa bình của Liên Hợp Quốc và các cơ sở của Liên hợp quốc không bao giờ được là mục tiêu của một cuộc tấn công. Hội đồng Bảo an nhấn mạnh vai trò hỗ trợ ổn định khu vực của Lực lượng gìn giữ hòa bình, đồng thời cũng bày tỏ mối quan ngại sâu sắc đối với thương vong và đau khổ của dân thường tại đây. Cơ sở hạ tầng đang bị phá hủy từng ngày và dòng người di dời ngày một tăng.”
Việc Israel tấn công cơ sở gìn giữ hòa bình Liên Hợp Quốc ở Lebanon bị nhiều nước lên án trong những ngày qua. Hôm qua, Liên minh châu Âu – nơi có hàng nghìn binh sĩ gìn giữ hòa bình ở Lebanon – đã coi đó là hành động “không thể chấp nhận được”.
Ngoại trưởng Tây Ban Nha Jose Manuel Albares Bueno cho biết: “Điều đó là không thể chấp nhận được. Các cuộc tấn công của Israel và các phát súng vào lực lượng gìn giữ hòa bình phải dừng lại. Hành vi như vậy trái với các nghị quyết của Hội đồng Bảo an Liên Hợp Quốc và quyết định thành lập tổ chức này. Điều này cũng trái với những gì chúng ta mong đợi”.
Phản bác lại các cáo buộc và chỉ trích từ quốc tế, Thủ tướng Israel Netanyahu nhấn mạnh:
“Cáo buộc Israel cố tình tấn công nhân viên gìn giữ hòa bình Liên Hợp Quốc là hoàn toàn sai. Sự thật hoàn toàn ngược lại. Israel đã nhiều lần yêu cầu lực lượng LHQ tránh xa nguy hiểm, yêu cầu họ tạm thời rời khỏi khu vực chiến sự, nằm ngay cạnh biên giới của Israel với Lebanon”.
Tuy nhiên, Liên Hợp Quốc khẳng định, Lực lượng Gìn giữ hòa bình sẽ không rời bỏ các vị trí nhiệm vụ của mình tại Lebanon. Đại diện cấp cao phụ trách chính sách an ninh và đối ngoại của Liên minh châu Âu Josep Borrell có tuyên bố ủng hộ quyết định “không di dời” của Liên Hợp Quốc.
Trong khi, Tổng thống Thổ Nhĩ Kỳ Erdogan yêu cầu quốc tế hành động để buộc Israel phải tuân thủ luật lệ: “Hình ảnh của Liên Hợp Quốc không thể bảo vệ nhân sự của chính mình, là nguồn gốc của sự xấu hổ và lo ngại cho hệ thống quốc tế. Thổ Nhĩ Kỳ tự hỏi Hội đồng Bảo an Liên Hợp Quốc đang chờ đợi điều gì để ngăn chặn Israel. Bạn có thể tưởng tượng việc xe tăng của Israel tiến vào cơ sở Liên Hợp Quốc, tấn công lực lượng gìn giữ hòa bình và làm bị thương một số binh lính, nhưng Hội đồng Bảo an Liên Hợp Quốc chỉ đứng nhìn tất cả. Điều này được gọi là bất lực.”."
469,Thế giới,"Trọng tâm chính của cuộc bầu cử Hạ viện lần này sẽ là liệu đảng cầm quyền Dân chủ Tự do Nhật Bản có đảm bảo được đa số ghế và tiếp tục chính phủ liên minh của mình hay không, hay các đảng đối lập sẽ gia tăng quyền lực và buộc đảng cầm quyền không còn chiếm được đa số.
Trong cuộc bầu cử Hạ viện Nhật Bản lần thứ 50 này, các ứng cử viên sẽ tranh cử tổng cộng 465 ghế, bao gồm các khu vực bầu cử có một ghế đại biểu và đại diện theo tỷ lệ (hay còn gọi là đại diện đầy đủ).
Tính đến nay, đã có tổng cộng 1.338 người dự kiến ​​tranh cử với tư cách ứng cử viên, bao gồm 1.108 người ở khu vực bầu cử một ghế và 230 người ở khu vực bầu cử đại diện theo tỷ lệ.
Tính theo các đảng chính trị, xếp theo đơn vị bầu cử một ghế và đại diện theo tỷ lệ, đảng Dân chủ Tự do cầm quyền có số lượng ứng cử viên nhiều nhất với 342 người, trong đó 266 ứng cử viên từ các đơn vị bầu cử một ghế và 76 ứng cử viên đại diện theo tỷ lệ; tiếp theo là đảng Dân chủ Lập hiến đối lập lớn nhất với tổng cộng 237 ứng cử viên, trong đó có 207 ứng cử viên từ các đơn vị bầu cử một ghế và 30 ứng cử viên đại diện theo tỷ lệ; tiếp theo là Đảng Cộng sản Nhật Bản với 236 ứng cử viên, trong đó có 213 ứng cử viên từ các đơn vị bầu cử một ghế và 23 đại diện theo tỷ lệ; đảng Phục hưng Nhật Bản có tổng cộng 164 ứng cử viên; đảng Công Minh liên minh cầm quyền có 50 ứng cử viên…
Trong tổng số 289 khu vực bầu cử một ghế, đảng Dân chủ Tự do cầm quyền đã lựa chọn niêm yết ứng cử viên ở hầu hết các đơn vị bầu cử, trong khi các đảng đối lập đều lựa chọn ứng viên với mục đích mở rộng số đảng viên của mình.
Bắt đầu từ 8 giờ 30 phút sáng nay (15/10, theo giờ địa phương), các ứng cử viên đã chính thức được tiếp nhận cho các khu vực bầu cử một ghế tại Ủy ban Quản lý Bầu cử của mỗi quận và đại diện theo tỷ lệ tại Ban Quản lý Bầu cử Trung ương đặt tại Bộ Nội vụ và Truyền thông Nhật Bản. Trong thời gian từ nay đến khi chính thức bước vào cuộc bỏ phiếu và kiểm phiếu diễn ra vào ngày 27/10 sắp tới, các cuộc tranh luận gay gắt giữa các chính đảng sẽ tiếp tục nổ ra, trong đó các chủ đề chính như cải cách chính trị nhằm ứng phó với các vấn đề chính trị và tiền tệ, chính sách kinh tế, bao gồm các biện pháp chống giá cả tăng cao, hay các chính sách đối ngoại, an ninh nhằm ứng phó với tình hình quốc tế phức tạp…, dự kiến ​​sẽ tiếp tục được các bên tăng cường tranh luận và phản biện lẫn nhau.
Trong một tuyên bố, Bộ trưởng Bộ Nội vụ và Truyền thông Nhật Bản Murakami một mặt khuyến khích các cử tri tham gia bỏ phiếu, mặt khác nhấn mạnh: Bầu cử là cơ hội cơ bản và quan trọng nhất để các cử tri tham gia chính trị và đảm bảo đầy đủ quyền công dân. Tất cả các cử tri hãy tích cực tham gia bỏ phiếu, tự suy nghĩ, và đưa ra quyết định lựa chọn hợp lý. Bằng cách đó, các ứng cử viên và những người tham gia vào các chiến dịch bầu cử sẽ có thể tuân thủ các quy định bầu cử và đáp lại sự tin tưởng cũng như kỳ vọng của người dân."
470,Thế giới,"Bộ Thống nhất Hàn Quốc cũng ngay lập tức lên án mạnh mẽ hành động của Triều Tiên, mô tả việc phá đường là hành động ""rất bất thường"".
Các động thái trên đang làm gia tăng căng thẳng trên bán đảo Triều Tiên .
Bộ Tổng tham mưu quân đội Hàn Quốc vừa công bố một băng ghi hình cho thấy Triều Tiên đã dùng chất nổ để phá đoạn đường dẫn sang phía Hàn Quốc ở khu vực ngay sát rào chắn giữa biên giới hai nước. Đây là tuyến đường chạy giữa phía Đông và phía Tây của Bán đảo Triều Tiên. Phía Hàn Quốc cũng cho hay, khâu chuẩn bị cho việc phá hủy này được tiến hành từ hôm qua (14/10), đồng thời có nhiều động thái cho thấy phía Triều Tiên sẽ tiếp tục phá hủy thêm nhiều đoạn trên tuyến đường này.
Trong bối cảnh, mối quan hệ giữa hai nước đang xấu đi, phía Hàn Quốc tỏ ra lo ngại về động thái này và đang phối hợp với lực lượng quân đội Mỹ theo dõi sát tình hình để có những phản ứng kịp thời trong trường hợp cần thiết.
Cuối tuần trước, Triều Tiên tuyên bố sẽ cắt đứt hoàn toàn đường bộ và đường sắt liên Triều và tăng cường binh sĩ ở các khu vực biên giới.
Các mối liên kết xuyên biên giới là di sản của thời kỳ xích lại gần nhau giữa 2 quốc gia. Theo hãng thông tấn Yonhap, Hàn Quốc đã chi khoảng 180 tỷ won (tương đương 132 triệu USD) để xây dựng lại tuyến đường liên Triều. Tuy nhiên, mối quan hệ này ngày càng trở nên căng thẳng sau các vụ thử hạt nhân của Triều Tiên và các cuộc tập trận giữa Hàn Quốc và đồng minh. Và gần đây nhất, cuối tuần tuần, quan hệ liên triều leo thang sau cáo buộc máy bay không người lái bay của Hàn Quốc bay qua thủ đô Bình Nhưỡng.
Hãng thông tấn KCNA hôm nay cũng dẫn lời bà Kim Yo Jong, em gái của nhà lãnh đạo Kim Kim Jong Un, nhấn mạnh việc đã có ""bằng chứng rõ ràng"" cho thấy quân đội Hàn Quốc đứng sau các vụ xâm nhập bằng máy bay không người lái vào không phận Bình Nhưỡng.
Trước đó, nhà lãnh đạo Triều Tiên Kim Jong Un đã giám sát một cuộc họp với các quan chức quốc phòng và an ninh để thảo luận về cách ứng phó với ""hành động khiêu khích nghiêm trọng của kẻ thù vi phạm chủ quyền của Triều Tiên"".
Về mặt kỹ thuật, Triều Tiên và Hàn Quốc vẫn đang trong tình trạng chiến tranh sau khi cuộc chiến tranh 1950-53 kết thúc bằng lệnh đình chiến chứ không phải hiệp ước hòa bình."
471,Thế giới,"Hội đồng Tham mưu trưởng Liên quân (JCS) Hàn Quốc ngày 15/10 thông báo: ""Triều Tiên đã cho nổ tung một số đoạn đường Gyeongui và Donghae ở phía bắc Đường phân định quân sự vào khoảng giữa buổi trưa nay"".
Trước đó, hôm 9/10, Quân đội Nhân dân Triều Tiên (KPA) tuyên bố sẽ ""tách biệt hoàn toàn"" lãnh thổ của Triều Tiên khỏi Hàn Quốc và cho biết đã gửi thông điệp tới quân đội Mỹ ở Hàn Quốc để ""ngăn mọi phán đoán sai lầm và xung đột ngoài ý muốn"".
Sau thông báo của KPA, quân đội Triều Tiên đã tiến hành các hoạt động liên quan đến việc cho nổ các con đường dọc theo tuyến Gyeongui và Donghae.
JCS cho biết đang tăng cường theo dõi sát các hoạt động của Bình Nhưỡng để có các biện pháp bảo đảm an toàn cho quân đội và người dân Hàn Quốc, đồng thời đặt lực lượng trong trạng thái sẵn sàng chiến đấu.
Triều Tiên và Hàn Quốc kết nối với nhau bằng đường bộ và đường sắt dọc theo tuyến Gyeongui, nối thành phố biên giới Paju ở phía Tây Hàn Quốc với Kaesong của Triều Tiên, và tuyến Donghae dọc theo bờ biển phía Đông."
