STT,Category,Content
23,Thể thao,"Tối 5/9, ĐT Việt Nam dưới sự dẫn dắt của HLV Kim Sang Sik có trận đấu đầu tiên ở giải giao hữu tam hùng ở sân Mỹ Đình, đối thủ của ĐT Việt Nam là ĐT Nga.
Đại diện châu Âu không vội vã ép sân nhưng luôn gây khó cho các cầu thủ Việt Nam. Mỗi khi ĐT Nga tăng tốc, Thành Chung và các đồng đội ở hàng thủ ĐT Việt Nam luôn bị đặt trong tình trạng báo động.
Sau 90 phút tranh tài, ĐT Nga thắng ĐT Việt Nam 3-0 với các bàn thắng của Kuzyaev, Musaev cùng tình huống phản lưới của Vũ Văn Thanh sau sai lầm từ thủ môn Văn Lâm.
2 đội sẽ còn các trận đấu với ĐT Thái Lan ở lượt trận tiếp theo của giải đấu năm nay."
24,Thể thao,
25,Thể thao,
26,Thể thao,"Trước giải đấu giao hữu ở sân Mỹ Đình, có nhiều nghi ngờ về sức mạnh của ĐT Nga khi đại diện châu Âu không được thi đấu giải chính thức nào trong một thời gian vừa qua. Ngay cả khi toàn thắng trong các trận giao hữu gần đây, ""hình hài"" của ĐTQG Nga vẫn là một dấu hỏi rất lớn.
Dù vậy, những gì ĐT Nga thể hiện trong trận đấu tối 5/9 đã đem đến câu trả lời cho tất cả. Thầy trò HLV Valeri Karpin đã cho thấy họ xứng đáng với vị trí thứ 33 trên bảng xếp hạng FIFA.
Xét về mặt con người, ĐT Nga ra sân đấu ĐT Việt Nam chưa phải là lực lượng tốt nhất. Những ngôi sao sang Việt Nam lần này như Mostovoy, Safonov đều không góp mặt thi đấu trên sân. Vậy mà những cầu thủ trên sân của ĐT Nga vẫn thể hiện sự vượt trội.
Đội bóng đến từ châu Âu không vội vã ép sân nhưng luôn gây khó cho các cầu thủ Việt Nam. Mỗi khi ĐT Nga tăng tốc, các cầu thủ ở hàng hậu vệ ĐT Việt Nam luôn bị đặt trong tình trạng báo động.
Ngoài ra, ĐT Nga cũng có sự đa dạng trong cách tổ chức tấn công. Ngoài bàn thắng thứ 2 đến từ sai lầm của Văn Lâm thì 2 bàn còn lại đến từ 2 phong cách phối hợp khác nhau. Bàn mở tỷ số là pha bóng bổng đặc trưng của đội bóng có ưu thế về thể hình trong khi bàn ấn định tỷ số lại là pha bóng phối hợp theo phong cách ''bật đến tận gôn''.
Những gì ĐT Nga trình diễn tối 5/9 khiến người hâm mộ nhận ra rằng nếu họ thi đấu hết sức và ở thể trạng tốt nhất, đội bóng này còn có thể thắng ĐT Việt Nam đậm hơn.
Ngoài màn trình diễn ''out trình'' của ĐT Nga, một phần nguyên nhân khiến ĐT Việt Nam thua cách biệt ĐT Nga cũng do những thử nghiệm của HLV Kim Sang Sik. Trong một giải đấu mang tính giao hữu, nhà cầm quân người Hàn Quốc đã mạnh dạn đưa ra những thử nghiệm, đặc biệt ở hàng tiền vệ và hàng tiền đạo.
Những cầu thủ còn trẻ tuổi hoặc ít trải nghiệm cấp ĐTQG như Văn Trường, Hai Long đã được trao cơ hội đá chính. Bên cạnh đó, có những thời điểm ông Kim Sang Sik bố trí Hoàng Đức đá cao nhất với mục tiêu tạo ra sức ép ngay lên các hậu vệ ĐT Nga.
Bên cạnh đó, HLV của ĐT Việt Nam cũng sẵn sàng thay đổi những vị trí của các cầu thủ đang thi đấu trên sân. Ví dụ điển hình nhất là việc ông Kim có thời điểm đẩy Thành Chung lên đá cao như một tiền vệ phòng ngự.
Nhìn chung, những thử nghiệm mà ông Kim tạo ra chưa mang lại kết quả thực sự ấn tượng khi đối thủ ở đẳng cấp cao hơn hẳn. Tuy nhiên không phải vì thế mà không có những tín hiệu tích cực.
Những nỗ lực của Vĩ Hào sau khi vào sân trong hiệp 2 hay những tình huống thoát pressing tự tin của Văn Trường trong hiệp 1 là các điểm sáng cần phải nhắc đến của ĐT Việt Nam khi các gương mặt trẻ cần các cuộc đọ sức như thế này để trưởng thành.
Ông Kim Sang Sik không ngần ngại chia sẻ trước trận rằng sẽ sử dụng Văn Lâm trong trận đấu với ĐT Nga. Thủ thành sinh năm 1993 cũng tỏ ra rất quyết tâm khi được so tài với đội bóng nơi anh đã lớn lên và bất đầu học bóng đá.
Tuy vậy, đây là trận đấu Văn Lâm chơi không tốt. Những điểm được cho là chưa hoàn thiện của thủ thành này từ trước đến nay đều bộc lộ. Ngoài bàn thua đến từ pha bóng sai lầm, Văn Lâm còn không có được những pha chơi chân đủ tốt ở các thời điểm đồng đội chuyền về hay đối thủ gây áp lực.
Dù vậy, với một thủ môn đã khẳng định được năng lực trong suốt nhiều giải đấu lớn nhỏ cùng ĐT Việt Nam, Văn Lâm chắc chắn biết mình cần phải làm gì để trở lại mạnh mẽ hơn ở các trận đấu tiếp theo, nhất là khi HLV Kim Sang Sik lúc này còn có thể sử dụng một Filip Nguyễn cũng ở đẳng cấp cao.
"
27,Thể thao,"Lịch thi đấu và trực tiếp bóng đá hôm nay 6/9 sẽ có những màn đối đầu kịch tính trong các trận đấu theo lịch FIFA Days, cũng như U20 World Cup nữ 2024. Hai đội tuyển Mauritius và Syria sẽ gặp nhau vào lúc 21h00 (theo giờ Việt Nam).
U20 World Cup nữ 2024 cũng nhận được sự quan tâm khi hai đại diện của bóng đá châu Á là U20 nữ Nhật Bản và U20 nữ Triều Tiên ra sân thi đấu. Cả hai đội đều giành chiến thắng đậm ở lượt trận đầu tiên nên nhận được sự kỳ vọng của người hâm mộ.
U20 nữ Nhật Bản sẽ gặp U20 nữ Ghana, trong khi U20 nữ Triều Tiên gặp U20 nữ Costa Rica. Cả hai trận đấu đều diễn ra vào lúc 5h00.
Vòng loại World Cup 2026 cũng có những trận đấu hấp dẫn. ĐT Argentina sẽ có trận đấu với đối thủ nhiều duyên nợ là Chile trong khuôn khổ khu vực châu Mỹ vào lúc 7h00.
Khu vực châu Đại Dương cũng có hai trận đấu rất thú vị. Đó là trận đấu giữa Quần đảo Cooks và Tonga (5h00), trận còn lại giữa American Samoa và Samoa (9h00).
Vòng loại cúp vô địch châu Phi 2025 cũng có loạt trận đấu hấp dẫn diễn ra với 10 trận đấu trong đêm 6/9, rạng sáng ngày 7/9. Các đội bóng mạnh như Ai Cập, Senegal, Bờ Biển Ngà,… đều có những trận đấu quan trọng.
Vòng loại Asian Cup 2025 cũng có một đại diện của Đông Nam Á tham gia trận play-off là Brunei gặp Macau (20h00)."
28,Thể thao,"Kết quả vòng loại thứ 3 World Cup 2026 khu vực châu Á, 9 trận đấu lượt trận đầu tiên đã diễn ra sôi động, hấp dẫn với nhiều diễn biến bất ngờ. Ở bảng C, ĐT Indonesia gây sốc với trận hòa 1-1 trước ĐT Saudi Arabia ngay trên sân khách.
Đại diện Đông Nam Á chủ động nhập cuộc với đội hình thấp và nhường thế trận cho Saudi Arabia trong những phút đầu tiên. Nhưng sau khoảng hơn 10 phút, đội bóng xứ Vạn đảo bắt đầu vùng lên và bất ngờ tìm được bàn thắng mở tỷ số. Phút 19, Oratmangoen xoay sở trong vòng cấm rồi dứt điểm trúng người Al Bulayhi đổi hướng đi vào lưới trong sự bất lực của thủ môn Al Owais.
Sau bàn thắng, Indonesia tổ chức phòng ngự kín kẽ và hóa giải thành công các đợt tấn công của Saudi Arabia. Tuy nhiên, ngay trước giờ nghỉ giải lao, Indonesia bị gỡ hòa theo cách tương tự bàn mở tỷ số. Lần này, Al Juwayr tung cú sút trúng người Verdonk đổi hướng đi vào lưới.
Sang hiệp 2, Saudi Arabia tiếp tục dồn ép Indonesia. Phút 76, Saud đánh đầu hiểm hóc trúng cột dọc. Chưa đầy 1 phút sau, thủ môn Paes xử lý chần chừ trong vòng cấm, trước khi phạm lỗi với Al Brikan khiến Indonesia phải chịu quả phạt đền.
Nhưng trên chấm 11m, thủ môn Paes tự sửa sai cho chính mình khi cản phá thành công cú sút của Al Dawsari. Chưa dừng lại ở đó, thủ môn Paes còn có thêm 2 pha cứu thua rõ ràng vào cuối trận để giúp Indonesia rời sân King Abdullah Sports City của Saudi Arabia với 1 điểm.
Cũng tại bảng đấu này, ĐT Nhật Bản thắng ĐT Trung Quốc với tỷ số khó tin 7-0 trong khi Australia thua sốc Bahrain 0-1 dù được đá trên sân nhà.  Tại bảng A, Uzbekistan thắng Triều Tiên 1-0, Iran hạ Kyrgyzstan với cách biệt tương tự còn Qatar bất ngờ thua UAE 1-3.
Bảng B chứng kiến Iraq là đội duy nhất có 3 điểm với trận thắng Oman 1-0. Hàn Quốc bị Palestine cầm chân 0-0 trong khi Jordan bị Kuwait chia điểm bằng kết quả 1-1."
29,Thể thao,"20h30 tối 5/9, chuyến bay đưa đội tuyển Thái Lan đến sân bay Nội Bài (Hà Nội) đã hạ cánh. Ngay sau đó, thầy trò HLV Masatada Ishii nhanh chóng di chuyển đến khách sạn Grand Plaza để nghỉ ngơi.
Do chặng bay chỉ kéo dài 2 tiếng nên ban huấn luyện và cầu thủ Thái Lan không mệt mỏi mà rất phấn khởi. Các cầu thủ trò chuyện với nhau rất vui khi có mặt tại khách sạn.
Nhà cầm quân người Nhật Bản trực tiếp tham gia vào công đoạn vận chuyển hành lý vào khách sạn. Cả đội xếp thành 2 hàng tạo nên một dây chuyển vận chuyển nhanh các vali cá nhân, thiết bị tập luyện, dụng cụ y tế vào khách sạn.
Đáng chú ý, dù chỉ sang Việt Nam với 22 cầu thủ nhưng ĐT Thái Lan có đến 23 thành viên ban huấn luyện và đội ngũ trợ lý. Điều đó cho thấy sự nghiêm túc với quá trình hậu cần, chuẩn bị cho giải đấu của thầy trò HLV Masatada Ishii.
Theo lịch, ĐT Thái Lan sẽ có buổi tập làm quen sân Mỹ Đình vào chiều nay 6/9, trước khi ra sân gặp ĐT Nga vào lúc 20h tối ngày 7/9."
30,Thể thao,"Trước khi tham gia giải giao hữu với sự góp mặt của ĐT Việt Nam và Thái Lan, HLV Valery Karpin cho biết sẽ sử dụng hai đội hình cho hai trận đấu. Trong trận gặp ĐT Việt Nam, chiến lược gia 55 tuổi đã “cất” cầu thủ đắt giá nhất tuyển Nga là thủ thành Matvey Safonov lên băng ghế dự bị, người bắt chính là Lunev Andrei.
Thủ thành Matvey Safonov nhận được sự chú ý bậc nhất tại ĐT Nga do đang khoác áo CLB nổi tiếng Paris Saint Germain. Trong kỳ chuyển nhượng mùa hè 2024, PSG đã phải chi ra 20 triệu euro để chiêu mộ Safonov, khiến thủ thành 25 tuổi trở thành cầu thủ đắt giá nhất tuyển Nga.
Liên quan đến việc Safonov không ra sân trong trận đấu với ĐT Việt Nam, nhiều thông tin cho rằng đội bóng chủ quản PSG không đồng ý để thủ thành này ra sân. Theo đó, PSG không đồng ý để Safonov thi đấu khi ĐT Nga gặp những đội tuyển có thứ hạng thấp hơn trong bảng xếp hạng FIFA.
Tuy nhiên sau trận đấu với ĐT Việt Nam, HLV Valery Karpin chia sẻ: “Cậu ấy sẽ thi đấu trong trận sau”.
Như vậy theo lời HLV Karpin, thủ thành Safonov sẽ bắt chính trong trận đấu giữa ĐT Nga và ĐT Thái Lan vào ngày 7/9. Nếu điều này xảy ra, những thông tin về việc PSG ngăn cản Safonov ra sân là không chính xác.
Xét về tương quan sức mạnh, ĐT Thái Lan về mặt trình độ được đánh giá ngang tầm với ĐT Việt Nam. Điều đó đồng nghĩa với việc ĐT Nga được đánh giá cao hơn hẳn trong cuộc chạm trán sắp tới."
31,Thể thao,"Giải bóng bàn các cây vợt xuất sắc trẻ, thiếu niên, nhi đồng quốc gia năm 2024 vừa được tổ chức tại tỉnh Cao Bằng, với sự tham gia tranh tài của 255 vận động viên (VĐV) đến từ 23 tỉnh, thành, ngành trên toàn quốc.
Trong đó có một số đơn vị phong trào bóng bàn phát triển mạnh như: CAND – T&T, Quân đội, TP Hồ Chí Minh, Hà Nội, Thanh Hóa, Hải Dương... Nội dung thi đấu gồm: Đơn nam, đơn nữ, đôi nam, đôi nữ và đôi nam nữ, thuộc các lứa tuổi: 22 - 23 tuổi, 19 - 21 tuổi, 16 - 18 tuổi, 14 - 15 tuổi, 12 - 13 tuổi, 10 -11 tuổi, 9 tuổi trở xuống, mỗi lứa tuổi 16 nam, 16 nữ.
Các tay vợt của bóng bàn CAND – T&T tiếp tục có một giải đấu xuất sắc để giành ngôi vị nhất toàn đoàn với tổng cộng 14 HCV, 5 HCB và 4 HCĐ. Xếp vị trí số 2 là đoàn Quân đội, một đơn vị mạnh khác là Hải Dương đứng thứ 3.
Bóng bàn CAND- T&T đã chứng tỏ sự áp đảo ở mức vượt trội ở các nội dung đôi, đồng đội nam – nữ, những nội dung thể hiện rõ nhất cho sức mạnh, nền tảng, chiều sâu lực lượng của một câu lạc bộ bóng bàn được đầu tư bài bản, với 10 trong tổng số 14 huy chương vàng giành được tại giải lần này.
Về mặt cá nhân, Đinh Anh Hoàng, Vũ Mạnh Huy, Trần Mai Ngọc và Hoàng Trà My cùng giành được 4 huy chương vàng. Ngoài ra, tay vợt trẻ đang lên Nguyễn Văn Tuấn Anh (lứa tuổi 15) cũng đóng góp 2 huy chương vàng cho bóng bàn CAND – T&T. Điều này cho thấy sức vươn rất mạnh mẽ của những tay vợt triển vọng của bóng bàn CAND – T&T.
Cuối tháng 5/2024, CLB bóng bàn CAND – T&T được thành lập sau khi Hiệp hội Thể thao CAND Việt Nam và Tập đoàn T&T Group ký kết Biên bản ghi nhớ trong lĩnh vực tuyển chọn và đào tạo VĐV Bóng bàn tham gia thi đấu cho lực lượng CAND.
Tại Giải bóng bàn VĐQG 2024 (Khánh Hòa), CLB bóng bàn CAND – T&T đã giành 2 HCV, 3 HCB, vượt xa chỉ tiêu đặt ra. Trước đây, bóng bàn ngành công an chưa từng giành HC vàng ở giải quốc gia. Tuy nhiên, mối quan hệ hợp tác với T&T Group đã giúp nâng tầm bóng bàn CAND, giúp bóng bàn ngành công an có được thành tích lịch sử.
Tiếp đó, tại Giải bóng bàn trẻ, thiếu niên, nhi đồng toàn quốc 2024 (Đà Nẵng), CLB bóng bàn CAND – T&T đã xuất sắc giành ngôi nhất toàn đoàn với 13 HCV, 7 HCB và 10 HCĐ.
Hồi đầu tháng 8 vừa qua, Tập đoàn T&T Group đã tặng thưởng tới gần 1,5 tỷ đồng để động viên, khích lệ tinh thần, cũng như ghi nhận những cống hiến của HLV Vũ Mạnh Cường cùng các học trò xuất sắc như Đinh Anh Hoàng, Trần Mai Ngọc, Lê Đình Đức…, mức thưởng kỷ lục ở làng bóng bàn Việt Nam.
Mới đây, Tập đoàn T&T Group đã vinh dự được Thượng tướng Lương Tam Quang, Ủy viên Bộ Chính trị, Bí thư Đảng ủy Công an Trung ương, Bộ trưởng Bộ Công an, Chủ tịch Hiệp hội Thể thao CAND Việt Nam trao bảng danh vị nhà đồng hành Kim Cương, ghi nhận những đóng góp tích cực, hiệu quả của tập đoàn cho phong trào thể thao của lực lượng CAND."
32,Thể thao,"Báo chí Uganda và Kenya đưa tin, VĐV Rebecca Cheptegei, chân chạy marathon đại diện Uganda thi đấu tại Olympic Paris 2024 đã qua đời sáng 5/9 tại bệnh viện Moi Teaching & Referral ở Eldoret, Kenya. Chân chạy 33 tuổi qua đời do vết thương quá nặng sau 4 ngày bị bạn trai tấn công bằng xăng. Các bác sĩ chia sẻ rằng Rebecca Cheptegei vào viện trong tình trạng bỏng 75% cơ thể và cô qua đời do nội tạng không còn hoạt động.
Trước đó hôm 1/9, bạn trai của Rebecca Cheptegei, Dickson Ndiema đã lẻn vào nhà cô ở hạt Trans Nzoia, Kenya, khi cô đang đi nhà thờ với các con. Sau khi nữ VĐV 33 tuổi trở về nhà, cả hai xảy ra tranh cãi gay gắt. Cảnh sát xác định Dickson Ndiema đã tưới xăng vào người Cheptegei rồi châm lửa đốt. Chân chạy Uganda được hàng xóm cứu và đưa tới bệnh viện.
Một nhân viên hành chính địa phương nói Cheptegei và bạn trai cũ mâu thuẫn vì miếng đất cô đã mua và xây nhà ở Trans Nzoia. Bố Rebecca Cheptegei - ông Joseph Cheptegei - cũng xác nhận chuyện này, cho biết hai người từng lời qua tiếng lại về mảnh đất trước khi xảy ra vụ việc. Ông Joseph Cheptegei nói thêm con gái và người đàn ông này đã chia tay một thời gian dài, hai đứa trẻ không phải là con của cô với nghi phạm.
Rebecca Cheptegei là VĐV chuyên nghiệp người Uganda. Tại Olympic Paris 2024, cô về thứ 44. Nữ VĐV 33 tuổi giành HCV tại cuộc thi vô địch thế giới leo núi và chạy địa hình ở Chiang Mai, Thái Lan năm 2022."
