STT,Category,Content
411,Xã hội,"Danh tính ba nạn nhân tử vong gồm: Võ Ngọc Hà (SN 1994, trú tại tỉnh Quảng Trị), Đặng Nguyên (SN 1993, trú tại tỉnh Đắk Lắk) và Phạm Hồng Quân (SN 1995, trú tại tỉnh Đắk Nông). 3 nạn nhân tử vong đã được đưa về nhà để lo hậu sự.
Hai nạn nhân bị thương gồm, Trần Văn Quang (SN 1984, trú tại tỉnh Đắk Nông) và Đào Văn Thịnh (SN 1995, trú tại tỉnh lâm Đồng), đã được đưa đi cấp cứu tại bệnh viện.
Trước đó, vào khoảng 3 giờ ngày 18/10,người dân phát hiện xe bán tải 74C-109.16 bị lật nằm dưới suối tại cầu Nam Bình trên tuyến đường liên xã ĐH27, thuộc thôn 6, xã Nam Bình, huyện Đắk Song, tỉnh Đắk Nông.
Tại hiện trường chiếc xe bị lật ngửa dưới suối, một nửa bị ngập trong nước. Việc mở cửa xe rất khó khăn do xe lật nằm giữa lòng suối hẹp, chảy xiết, nhiều cây cối hai bên. Đây là khu vực khá vắng người. Các cơ quan chức năng xác định vụ tai nạn xảy ra khoảng 1 giờ 15 phút cùng ngày.
Hiện chưa xác định được người điều khiển phương tiện. Còn chủ phương tiện được xác định là anh Võ Ngọc Hà, là một trong 3 nạn nhân tử vong. Xe bán tải 74C-109.16 nhãn hiệu Ford, sản xuất năm 2022, có niên hạn sử dụng đến hết năm 2047, kiểm định gần nhất ngày 27/5/2024 và lần kiểm định tiếp theo là 26/5/2025.
Cơ quan chức năng đang điều tra, làm rõ nguyên nhân vụ tai nạn."
412,Xã hội,"Sáng nay, người dân xã An Cư, huyện Cái Bè (Tiền Giang) bất ngờ phát hiện một thi thể là phụ nữ đã tử vong trôi lờ đờ trên kênh 28 gần chân cầu An Cư.
Thi thể trong tư thế nằm ngửa, có biểu hiện trương sình.
Sau khi nhận tin báo của người dân, các cơ quan chức năng có mặt tại hiện trường, trục vớt thi thể và tiến hành các biện pháp nghiệp vụ để làm rõ nguyên nhân dẫn đến vụ chết người này.
Qua xác minh ban đầu, tử nạn có tên Nguyễn Thị Thu TH., sinh 1993, thường trú xã Đông Hòa, Hiệp, huyện Cái Bè, tỉnh Tiền Giang."
413,Xã hội,"Theo thông tin ban đầu, khoảng 3h sáng 18/10, xe bán tải mang BKS 74C-1.xxx (chưa rõ danh tính người điều khiển) đang lưu thông trên đường liên xã Nam Bình – Thuận Hạnh - Thuận Hà (huyện Đắk Song, tỉnh Đắk Nông) đã bất ngờ mất lái, lao xuống mương nước.
Tại hiện trường, chiếc xe bán tải nằm lật ngửa lọt dưới khe nước nhỏ hẹp.
Hậu quả vụ tai nạn khiến 3 người tử vong, 2 người bị thương, xe bán tải hư hỏng nặng.
Ông Vũ Ngọc Dương, Chủ tịch UBND xã Nam Bình, huyện Đắk Song, cho biết, khu vực xảy ra tai nạn khá vắng vẻ, ít người qua lại. Hiện các cơ quan chức năng đang xác minh danh tính các nạn nhân và làm rõ nguyên nhân vụ tai nạn."
414,Xã hội,"Ông Trần Anh Dũng - Phó Chủ tịch Thường trực UBND tỉnh Nam Định cho biết: ""Xét đề nghị của Sở Tài nguyên và Môi trường - Sở Giao thông vận tải - Sở Nông nghiệp và Phát triển nông thôn tỉnh Nam Định và UBND huyện Xuân Trường, tập thể UBND tỉnh đã đồng ý về chủ trương cho phép áp dụng thí điểm sử dụng cát biển làm vật liệu xây dựng thông thường để đắp nền đường Dự án tuyến đường cao tốc Ninh Bình - Hải Phòng (đoạn qua tỉnh Nam Định và Thái Bình), đoạn tuyến từ Km 38+300 đến Km 46+300 thuộc địa bàn huyện Xuân Trường, tỉnh Nam Định; khối lượng đắp dự kiến khoảng 2,0 triệu m3. Việc áp dụng thí điểm sử dụng cát biển làm vật liệu để đắp nền đường phải đảm bảo tuân thủ đúng hướng dẫn của Bộ Giao thông vận tải và ý kiến của Bộ Nông nghiệp và Phát triển nông thôn. Các nội dung tại Báo cáo đánh giá tác động môi trường của Dự án được phê duyệt và các tiêu chuẩn, quy chuẩn, quy định khác của pháp luật có liên quan"".
Việc áp dụng thí điểm sử dụng cát biển làm vật liệu để đắp nền đường có nguy cơ gây nhiễm mặn, ảnh hưởng đến sản xuất, môi trường xung quanh và đời sống sinh hoạt của người dân khu vực. Do đó, khi triển khai thí điểm, UBND tỉnh Nam Định yêu cầu Nhà đầu tư phải thực hiện một số nội dung như: Xây dựng phương án phòng chống sự cố môi trường giai đoạn triển khai thí điểm sử dụng cát biển làm vật liệu đắp nền đường. Phải có các giải pháp để đảm bảo việc sử dụng cát biển làm vật liệu đắp nền đường không ảnh hưởng đến sản xuất, môi trường xung quanh và đời sống sinh hoạt của người dân khu vực trong thời gian thi công và sau khi hoàn thành dự án. Thực hiện đúng, đầy đủ việc theo dõi, quan trắc, đánh giá chất lượng môi trường trong khu vực dự án thực hiện thí điểm theo Đề cương quan trắc và đánh giá chất lượng môi trường (trong đó, phải giám sát về độ mặn và chỉ số các chất có hại cho cây trồng, thủy sản có trong cát biển); gửi kết quả quan trắc, giám sát về Bộ Tài nguyên và Môi trường, Bộ Giao thông vận tải và Ủy ban nhân dân tỉnh Nam Định để theo dõi, giám sát.
""Trường hợp phát hiện dấu hiệu nhiễm mặn ảnh hưởng đến môi trường xung quanh hoặc xảy ra sự cố nhiễm mặn ảnh hưởng đến nguồn nước phục vụ sản xuất và nuôi trồng thủy sản… phải dừng ngay thi công tại các vị trí thí điểm; đồng thời đánh giá cụ thể nguyên nhân và thực hiện đền bù, khắc phục sự cố theo quy định của pháp luật. Các đơn vị có liên quan sẽ theo dõi, giám sát về tác động, ảnh hưởng của việc thực hiện thí điểm đến hệ sinh thái nông nghiệp, cây trồng, vật nuôi, thuỷ lợi và các nội dung khác theo lĩnh vực quản lý. Thường xuyên theo dõi, giám sát quá trình tổ chức triển khai thực hiện thí điểm, việc thực hiện chương trình quan trắc giám sát môi trường và các nội dung của Báo cáo đánh giá tác động môi trường được Bộ Tài nguyên và Môi trường phê duyệt"""", ông Trần Anh Dũng thay mặt UBND tỉnh Nam Định nhấn mạnh.
Về phía tỉnh Thái Bình, theo văn bản gửi Nhà đầu tư, UBND tỉnh Thái Bình đồng ý cho phép áp dụng thí điểm sử dụng cát biển làm vật liệu xây dựng thông thường để đắp nền đường Dự án tuyến đường cao tốc Ninh Bình - Hải Phòng (đoạn tuyến từ Km 65+100 đến Km 80+240 thuộc địa bàn huyện Thái Thụy. Khối lượng đắp dự kiến khoảng 3,2 triệu m3.
Ngoài tuân thủ các quy định hiện hành, UBND tỉnh Thái Bình yêu cầu chủ dự án: ""Trước khi thi công phải xây dựng phương án phòng chống sự cố môi trường giai đoạn triển khai thí điểm""."
415,Xã hội,"Sự việc xảy ra tại Km25+400 trên 279 (đoạn qua thôn An Biên 1, xã Lê Lợi, TP Hạ Long, Quảng Ninh).
Xe mô tô (chưa rõ danh tính người điều khiển phương tiện và biển kiểm soát) đi theo hướng Hạ Long – Cẩm Phả chở sau 2 học sinh là Ng.M.D. và Ph.Th.N. (đều sinh năm 2010) đã va chạm liên tiếp với 2 xe ô tô di chuyển cùng chiều trong đó 1 xe tải (chưa rõ danh tính người điều khiển) đang đỗ ven đường.
Lái xe mô tô và xe tải đã rời khỏi hiện trường sau khi tai nạn xảy ra.
Lực lượng chức năng đang khẩn trương điều tra và xử lý vụ việc theo quy định của pháp luật."
416,Xã hội,"Tham dự lễ gắn biển có Phó Bí thư Thành ủy, Chủ tịch HĐND thành phố Nguyễn Ngọc Tuấn; Phó Bí thư Thành ủy Nguyễn Văn Phong; các Ủy viên Ban Thường vụ Thành ủy: Trưởng Ban Tuyên giáo Thành ủy Nguyễn Doãn Toản; Phó Chủ tịch UBND thành phố Dương Đức Tuấn cùng các lãnh đạo quận Hai Bà Trưng.
Báo cáo tại lễ gắn biển, Phó Chủ tịch UBND quận Hai Bà Trưng Nguyễn Mạnh Hùng cho biết, dự án được HĐND quận phê duyệt chủ trương đầu tư tại Nghị Quyết số 58/NQ-HĐND ngày 15/12/2022. Dự án có tổng mức đầu tư được duyệt là hơn 88,7 tỷ đồng, trong đó chi phí xây dựng là 67,1 tỷ đồng. Dự án được chính thức khởi công vào ngày 5/2/2024. Trong quá trình thực hiện dự án còn gặp nhiều khó khăn do phải xử lý phát sinh trong quá trình thi công các hạng mục hạ tầng kỹ thuật để đảm bảo thi công đồng bộ, khớp nối tổng thể các hạng mục. Bên cạnh đó, thời điểm tháng 9/2024, cơn bão số 3 kèm gió to, mưa nhiều đã ảnh hưởng đến quá trình thi công dự án.
Kết quả ngày 7/10/2024, công trình đã nghiệm thu hoàn thành để bàn giao đưa vào sử dụng (sớm trước hạn 120 ngày), kịp thời đáp ứng nhu cầu không gian sinh hoạt văn hóa, thể thao, rèn luyện sức khỏe của nhân dân và hoàn thành đúng dịp chào mừng kỷ niệm 70 năm ngày giải phóng Thủ đô, mang lại ý nghĩa rất lớn về phát triển kinh tế - xã hội, văn hóa - giáo dục đối với quận Hai Bà Trưng.
Phát biểu tại lễ gắn biển, Chủ tịch UBND quận Hai Bà Trưng Nguyễn Quang Trung biểu dương sự cố gắng của các phòng, ban, ngành của quận, phường Nguyễn Du, các nhà thầu, các đơn vị tham gia thực hiện dự án, cũng như sự đồng thuận, ủng hộ của nhân dân trong quá trình triển khai thực hiện dự án. Đồng thời, yêu cầu Ban Quản lý dự án đầu tư xây dựng, các đơn vị tham gia vào quá trình thực hiện dự án triển khai quy trình bảo hành theo đúng quy định.
Đồng thời, giao UBND phường Nguyễn Du xây dựng và triển khai phương án đảm bảo trật tự đô thị, vệ sinh môi trường, phát huy hiệu quả sau đầu tư; vận động, tuyên truyền nhân dân trên địa bàn chung tay duy trì cảnh quan sáng, xanh, sạch, đẹp, văn minh. Giao các phòng, ngành thuộc quận và các đơn vị liên quan đẩy nhanh tiến độ triển khai các dự án Tu bổ, tôn tạo cụm di tích chùa Quang Hoa, chùa Thiền Quang, chùa Pháp Hoa; dự án cải tạo, nâng cấp công viên Thống nhất theo phân cấp, theo đúng chỉ đạo của thành phố đảm bảo chất lượng, thời gian yêu cầu.
Phát biểu tại lễ gắn biển, Phó Chủ tịch UBND thành phố Dương Đức Tuấn cho biết, thực hiện Chương trình số 03-Ctr/TU ngày 17/3/2021 của Thành ủy về “Chỉnh trang đô thị, phát triển đô thị và kinh tế đô thị thành phố Hà Nội giai đoạn 2021-2025”, trên toàn thành phố Hà Nội, việc cải tạo, nâng cấp công viên, vườn hoa đang được tập trung triển khai theo hướng đồng bộ, hiện đại và đã đạt được nhiều kết quả tích cực.
Dự án đầu tư xây dựng công trình công viên vườn hoa hồ Thiền Quang được tổ chức gắn biển ngày hôm nay là một trong những công trình rất có ý nghĩa, cùng với việc tạo dựng các không gian mở với nhiều chủ đề, chủ điểm cho từng hoạt động, công trình phát huy tối đa giá trị của hệ thống cảnh quan kiến trúc với cây xanh, đặc biệt cũng như phát huy các giá trị văn hoá, lịch sử trong khu vực, góp phần phục vụ tốt hơn cho người dân và du khách đến với thành phố Hà Nội và quận Hai Bà Trưng.
“Việc công trình công viên, vườn hoa hồ Thiền Quang được cải tạo, nâng cấp, chỉnh trang tổng thể hoàn thành rất quan trọng, kết hợp với công trình cải tạo, nâng cấp Cung Thanh Niên tạo ra quần thể không gian có giá trị cao, kết nối với không gian công viên Thống Nhất, không gian đi bộ phố Trần Nhân Tông tạo ra tổng thể hoàn chỉnh có chất lượng cao”, ông Dương Đức Tuấn nhấn mạnh.
Theo Phó Chủ tịch UBND thành phố Dương Đức Tuấn, việc hoàn thành công trình vượt tiến độ để đưa vào khai thác, sử dụng tiếp tục khẳng định sự cố gắng, nỗ lực, trách nhiệm của cả hệ thống chính trị và nhân dân quận Hai Bà Trưng trong việc thực hiện các mục tiêu, Chương trình của Thành ủy, thực hiện nghị quyết của Đại hội đảng bộ thành phố lần thứ XVII và  Nghị Quyết Đại hội Đảng bộ quận Hai Bà Trưng lần thứ XXVI.
Ông Dương Đức Tuấn đề nghị quận Hai Bà Trưng tiếp tục nghiên cứu, nỗ lực nâng cao giá trị văn hóa và cảnh quan của khu vực, đồng thời tập trung thực hiện, triển khai hoàn thành các dự án đầu tư như: Cải tạo, nâng cấp, chỉnh trang tổng thể công viên Thống Nhất; trùng tu, tu bổ, tôn tạo cụm di tích chùa Quang Hoa, chùa Thiền Quang, chùa Pháp Hoa,… để tạo nên một không gian văn hóa, không gian xanh, thân thiện và gần gũi, kết nối hài hòa với không gian đi bộ phố Trần Nhân Tông.
Đặc biệt là phát triển khu vực này trở thành một trung tâm văn hoá, nghệ thuật, giao lưu cộng đồng của quận Hai Bà Trưng nói riêng và thành phố Hà Nội nói chung, góp phần vào việc xây dựng một thành phố Hà Nội sáng, xanh, sạch đẹp, văn minh, hiện đại và giàu bản sắc.
Tại buổi lễ, Phó Bí thư Thành ủy, Chủ tịch HĐND thành phố Nguyễn Ngọc Tuấn trao Quyết định công nhận công trình gắn biển chào mừng 70 năm Ngày Giải phóng Thủ đô và tặng hoa chúc mừng quận Hai Bà Trưng.
Nhân dịp này, Phó Chủ tịch UBND thành phố Dương Đức Tuấn trao Bằng khen của Chủ tịch UBND thành phố tặng các tập thể, cá nhân có thành tích trong quá trình thực hiện dự án."
417,Xã hội,
418,Xã hội,"Phó Thủ tướng Trần Hồng Hà yêu cầu, Bộ GTVT thực hiện ý kiến chỉ đạo của Tổng Bí thư, Chủ tịch nước Tô Lâm, Thủ tướng Chính phủ Phạm Minh Chính trong khắc phục sự cố cầu Phong Châu (Phú Thọ). Theo đó, việc đầu tư xây dựng lại cầu Phong Châu là nhiệm vụ cấp bách, phải thực hiện khẩn trương và “có cơ chế đặc thù, lựa chọn nhà đầu tư để xây dựng cầu Phong Châu nhanh nhất, bảo đảm an toàn, chất lượng”.
Tại cuộc họp, lãnh đạo các bộ, ngành và tỉnh Phú Thọ đã phân tích, thảo luận phương án; xác định các mốc tiến độ để hoàn thành xây dựng cầu Phong Châu trong năm 2025. Các ý kiến thống nhất, giao Bộ GTVT là cơ quan chủ quản đầu tư, để triển khai xây dựng đáp ứng tiến độ kịp thời nhất, thời gian ngắn nhất, với cơ chế, chính sách phù hợp nhất.
Các bộ ngành cũng thống nhất áp dụng các cơ chế, quy định hiện hành trong tình huống xây dựng công trình khẩn cấp để hoàn thành công tác điều tra, khảo sát, thiết kế, phê duyệt quyết định đầu tư, áp dụng cơ chế đặc thù trong lựa chọn nhà thầu và khởi công dự án trong tháng 12/2024.
Phó Thủ tướng yêu cầu, Bộ GTVT và UBND tỉnh Phú Thọ chỉ đạo các nhà thầu tiến hành đồng thời các công việc, hoàn thành thi công móng cầu trước tháng 4/2025, trước khi vào mùa mưa bão. Sau đó, tiến hành các hạng mục công trình khác để hoàn thành toàn bộ dự án trong năm 2025.
Bộ KH&ĐT, Bộ Tài chính phối hợp với Bộ GTVT thực hiện bố trí vốn cho dự án theo tiến độ triển khai.
Chủ tịch UBND tỉnh Phú Thọ Bùi Văn Quang khẳng định, mong muốn lớn nhất của địa phương là có cầu Phong Châu mới trong thời gian sớm nhất. Tỉnh đã nghiên cứu các phương án đầu tư, và nhận thấy với mốc tiến độ đặt ra, việc Bộ GTVT làm chủ đầu tư sẽ thuận lợi nhất.
Đồng tình với ý kiến này, Thứ trưởng Bộ KH&ĐT Trần Quốc Phương cho rằng, đây là dự án thực hiện theo tình trạng khẩn cấp, vì vậy, khi Bộ GTVT làm chủ đầu tư sẽ rất thuận lợi trong triển khai dự án như không phải phê duyệt chủ trương đầu tư, được phép chỉ định nhà thầu khảo sát, thiết kế, thi công...
Bộ KH&ĐT, Bộ Tài chính cũng thống nhất sử dụng nguồn vốn dự phòng ngân sách Trung ương trong năm 2024, giải ngân theo tiến độ của dự án.
Thứ trưởng Bộ GTVT Nguyễn Duy Lâm cho biết, theo trình tự thủ tục đầu tư xây dựng công trình trong tình trạng khẩn cấp, dự kiến trong tháng 12/2024, Bộ sẽ hoàn thành thủ tục phê duyệt dự án đầu tư, chỉ định nhà thầu, khởi công dự án, trong đó hoàn thành công tác khảo sát, thiết kế, thi công trụ cầu trước tháng 4/2025."
419,Xã hội,"Tại Đại hội đại biểu toàn quốc MTTQ Việt Nam lần thứ X, nhiệm kỳ 2024-2029, 397 đại biểu được hiệp thương cử là Ủy viên Ủy ban Trung ương MTTQ Việt Nam khóa X.
Trong số 397 đại biểu được hiệp thương cử là Ủy viên Ủy ban Trung ương MTTQ Việt Nam khóa X có đại biểu Phạm Quang Linh (người sáng lập kênh ""Quang Linh Vlogs - Cuộc sống châu Phi""), đại diện cho kiều bào Angola.
Chia sẻ về niềm vui và trách nhiệm của một Ủy viên Ủy ban Trung ương MTTQ Việt Nam, Quang Linh bày tỏ đây là một vinh dự lớn lao mà bản thân chưa từng nghĩ đến.
""Tôi sẽ cố gắng hơn nữa làm tốt công tác xã hội, hỗ trợ cộng đồng, xây dựng hình ảnh đất nước Việt Nam ở nước ngoài để không phụ lòng tin tưởng của mọi người"", Phạm Quang Linh nói.
Phạm Quang Linh sinh năm 1997 tại huyện Nghi Lộc, tỉnh Nghệ An. Cách đây 8 năm khi rời Việt Nam sang châu Phi, Quang Linh là một thanh niên đi lao động ở nước ngoài, vừa mong muốn làm kinh tế cải thiện đời sống cho gia đình, vừa khám phá thế giới.
Khi sang châu Phi, chàng trai người Nghệ An cho biết đời sống người dân bên đó rất khó khăn, nhiều người thiếu kiến thức nên đất đai dù rộng cũng không được khai thác do người dân không biết làm nông nghiệp.
""Bởi vậy, tôi và anh em nghĩ nếu chỉ cho họ đồ ăn, họ sẽ không tiến bộ được. Chúng tôi nghĩ đến việc giúp người dân châu Phi làm nông nghiệp với cây lương thực chính như ngô, khoai, sắn để cải thiện đời sống.
Ban đầu, tôi lập kênh ""Quang Linh Vlogs - Cuộc sống châu Phi"" để ghi lại trải nghiệm của mình, ghi lại cuộc sống của người dân châu Phi, nhưng từ mong muốn này, tôi cùng bạn bè đã đưa rất nhiều thông tin hướng dẫn kỹ thuật trồng các cây lương thực và các phương pháp lưu trữ, dẫn nước, chăm bón kiểu Việt Nam để có lương thực ăn quanh năm"", Quang Linh chia sẻ.
Quá trình làm việc tại Angola, Quang Linh tự nhận thấy bản thân có nhiều thay đổi và có nhiều nhận thức mới. Đặc biệt, chàng trai 27 tuổi ý thức rất rõ hành động của mình ở nước ngoài không chỉ mang tính cá nhân, mà còn thể hiện hình ảnh quốc gia.
""Những việc làm của tôi và bạn bè được nhiều người quan tâm và khi nhắc đến, không chỉ nhắc đến cá nhân tôi mà còn nói đến đất nước Việt Nam"", Quang Linh chia sẻ.
Đặc biệt, kênh ""Quang Linh Vlogs - Cuộc sống châu Phi"" được nhiều người biết đến và tự hào về những điều mà chàng trai trẻ làm được nơi xa xứ. Quang Linh còn tích cực lan tỏa nét đẹp văn hóa Việt đến cộng đồng người châu Phi. Qua đó, nhiều người có cảm tình, yêu mến văn hóa Việt Nam.
Với những đóng góp to lớn này, dù còn rất trẻ tuổi, Phạm Quang Linh vinh dự trở thành đại biểu khối kiều bào ở châu Phi về dự Đại hội đại biểu toàn quốc MTTQ Việt Nam lần thứ X, nhiệm kỳ 2024-2029."
420,Xã hội,"Ô tô bán tải gây ra vụ tai nạn chết người có biển số 74C-114.XX (chưa rõ người điều khiển).
Sáng sớm 18/10, ô tô bán tải biển số 74C-114.XX được  sửa chữa trong một gara ô tô nằm trên đường Lý Thường Kiệt, phường Đông Lương, thành phố Đông Hà, tỉnh Quảng Trị.
Đến 6h45, ô tô này lùi từ trong gara đi ra đường thì bất ngờ tăng tốc, lao qua bên kia đường rồi tông sập một cánh cổng nhà dân, sau đó lao tiếp vào bên trong nhà làm sập một góc phòng. Lúc này, một người đàn ông chưa rõ tên, khoảng 68 tuổi đang ở trong nhà thì bị xe bán tải lao vào tông gây thương nặng.
Người nhà và bà con hàng xóm đưa nạn nhân vào bệnh viện cấp cứu nhưng đã tử vong. Công an thành phố Đông Hà, tỉnh Quảng Trị đang điều tra làm rõ vụ việc."
421,Xã hội,
422,Xã hội,"Theo phản ánh của người dân xã Bảo Yên, huyện Thanh Thủy, tỉnh Phú Thọ, trong thời gian qua, tại khu nghỉ dưỡng Wyndham Thanh Thủy (Khu 1 xã Bảo Yên, huyện Thanh Thủy, tỉnh Phú Thọ) do Công ty CP tập đoàn Onsen Fuji làm chủ đầu tư đãngang nhiên mọc lên nhiều công trình biệt thự nghỉ dưỡng; trung tâm hội nghị quốc tế, khách sạn…khi chưa được cấp giấy phép xây dựng. Cùng với đó, Công ty CP tập đoàn Onsen Fuji còn thi công, xây dựng vào diện tích đất chưa được đền bù, giải phóng mặt bằng của người dân xã Bảo Yên.
Theo ghi nhận thực tế của phóng viên VOV.VN vào cuối tháng 9, đầu tháng 10, một khu vực rộng lớn đã được thi công nhiều hạng mục, bê tông, sắt thép và vật liệu xây dựng cùng máy móc cơ giới hoạt động liên tục.
Bên cạnh những hạng mục cơ sở hạ tầng thì có rất nhiều công trình dạng biệt thự liền kề (khoảng hơn 30 căn) đang trong quá trình thi công. Có công trình đang được gấp rút hoàn thiện, nhiều công trình khác đã được dựng khung xây tường, số khác mới được thi công phần móng….
Một số người dân có ruộng lúa trong phạm vi dự án nhưng chưa đồng ý nhận tiền bồi thường, giải phóng mặt bằng cho biết, khu nghỉ dưỡng này thi công đổ đất từ khoảng tháng 10/2023, trong quá trình thi công, công ty đã tiến hành đổ đất vào cả phần diện tích đất của người dân khi chưa tiến hành đền bù, giải phóng mặt bằng. Người dân đã có đơn thư phản ánh lên chính quyền địa phương.
“Còn những công trình dạng nhà liền kề nói trên đã được khu nghỉ dưỡng này thi công từ đầu năm 2024 đến nay. Việc công ty này có đầy đủ thủ tục pháp lý hay chưa thì người dân cũng không rõ. Nhưng tôi thấy cũng lạ, không hiểu cơ quan nào cấp phép xây dựng cho công trình trong khi ruộng của chúng tôi vẫn đây, chúng tôi chưa nhận một đồng tiền đền bù nào…”, một người dân cho biết.
Một số người dân khác thì cho rằng, việc đi từ sai phạm này đến sai phạm khác của chủ đầu tư khiến người dân không khỏi hoài nghi, doanh nghiệp này đang thực hiện dự án theo kiểu bất chấp các quy định của pháp luật phải chăng có sự ""chống lưng""? Còn chính quyền địa phương chưa làm hết trách nhiệm khi để doanh nghiệp coi thường pháp luật.
Liên quan đến nội dung người dân phản ánh về khu nghỉ dưỡng Wyndham Thanh Thủy, lãnh đạo UBND xã Bảo Yên cho biết, nội dung phản ánh của người dân là đúng, UBND xã cũng nhiều lần yêu cầu phía công ty gặp gỡ và giải quyết thỏa đáng với người dân.
“UBND xã Bảo Yên đã 2 lần có văn bản yêu cầu Công ty Onsen Fuji tiến hành khôi phục lại hiện trạng đất cho người dân. Tuy nhiên, đến nay phía công ty vẫn chưa có động thái gì”, đại diện UBND xã Bảo Yên cho hay.
Lãnh đạo UBND xã Bảo Yên cho biết, ngày 16/2/2024, UBND xã Bảo Yên đã có văn bản gửi Công ty CP tập đoàn Onsen Fuji, yều cầu công ty tiến hành múc bỏ số đất đã xô lấn xuống ruộng, trả lại nguyên trạng thửa ruộng như ban đầu cho nhân dân canh tác. Thời gian hoàn thành xong trước ngày 28/02/2024.
Tiếp đó, ngày 11/6/2024, UBND xã Bảo Yên tiếp tục có văn bản gửi Công ty CP tập đoàn Onsen Fuji, yêu cầu công ty dừng ngay hành vi vi phạm, tháo dỡ công trình, trả lại mặt bằng thửa đất cho hộ dân. Thế nhưng, công ty vẫn không thực hiện mà tiếp tục tiến hành đóng cọc bê tông, thi công xây dựng một phần công trình vào diện tích đất nói trên của người dân.
Theo tìm hiểu của phóng viên VOV.VN, hiện còn một số hộ dân trong xã Bảo Yên có ruộng lúa nằm trong quy hoạch của dự án này. Tuy nhiên, do chưa thống nhất được phương án đền bù, giải phóng mặt bằng và người dân đang có đơn kiến nghị gửi lên các cơ quan chức năng tỉnh Phú Thọ yêu cầu giải quyết.
Việc Công ty CP tập đoàn Onsen Fuji chưa hoàn thiện các thủ tục pháp lý cần thiết, chưa bồi thường đất lúa cho dân mà đã tự ý cho đổ đất, san lấp, quây tôn và tổ chức thi công rầm rộ, xây dựng công trình vào phần đất này là hoàn toàn trái quy định pháp luật.
Báo điện tử VOV.VN sẽ tiếp tục tìm hiểu thông tin về vụ việc này."
